player,player_url,flag_url,circular_player_url
Dyson Daniels,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630700.png,https://www.worldometers.info//img/flags/small/tn_as-flag.gif,./visualisation/circular_headshots\dyson_daniels.png
Eric Gordon,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\eric_gordon.png
Eugene Omoruyi,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630647.png,https://www.worldometers.info//img/flags/small/tn_ni-flag.gif,./visualisation/circular_headshots\eugene_omoruyi.png
Evan Fournier,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203095.png,https://www.worldometers.info//img/flags/small/tn_fr-flag.gif,./visualisation/circular_headshots\evan_fournier.png
Evan Mobley,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630596.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\evan_mobley.png
Frank Ntilikina,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628373.png,https://www.worldometers.info//img/flags/small/tn_fr-flag.gif,./visualisation/circular_headshots\frank_ntilikina.png
Franz Wagner,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630532.png,https://www.worldometers.info//img/flags/small/tn_gm-flag.gif,./visualisation/circular_headshots\franz_wagner.png
Fred VanVleet,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627832.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\fred_vanvleet.png
Furkan Korkmaz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627788.png,https://www.worldometers.info//img/flags/small/tn_tu-flag.gif,./visualisation/circular_headshots\furkan_korkmaz.png
Gabe Vincent,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629216.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\gabe_vincent.png
Garrett Temple,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202066.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\garrett_temple.png
Garrison Mathews,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629726.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\garrison_mathews.png
Gary Harris,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203914.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\gary_harris.png
Gary Payton II,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627780.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\gary_payton_ii.png
Gary Trent Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\gary_trent_jr.png
Georges Niang,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627777.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\georges_niang.png
Giannis Antetokounmpo,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203507.png,https://www.worldometers.info//img/flags/small/tn_gr-flag.gif,./visualisation/circular_headshots\giannis_antetokounmpo.png
Goga Bitadze,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629048.png,https://www.worldometers.info//img/flags/small/tn_gg-flag.gif,./visualisation/circular_headshots\goga_bitadze.png
Gordon Hayward,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202330.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\gordon_hayward.png
Grant Williams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\grant_williams.png
Grayson Allen,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628960.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\grayson_allen.png
Greg Brown III,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630535.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\greg_brown_iii.png
Hamidou Diallo,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628977.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\hamidou_diallo.png
Harrison Barnes,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203084.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\harrison_barnes.png
Haywood Highsmith,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629312.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\haywood_highsmith.png
Herbert Jones,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630529.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\herbert_jones.png
Immanuel Quickley,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630193.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\immanuel_quickley.png
Isaac Okoro,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630171.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\isaac_okoro.png
Isaiah Hartenstein,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628392.png,https://www.worldometers.info//img/flags/small/tn_gm-flag.gif,./visualisation/circular_headshots\isaiah_hartenstein.png
Isaiah Jackson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630543.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\isaiah_jackson.png
Isaiah Joe,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630198.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\isaiah_joe.png
Isaiah Livers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630587.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\isaiah_livers.png
Isaiah Mobley,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630600.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\isaiah_mobley.png
Isaiah Stewart,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630191.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\isaiah_stewart.png
Isaiah Thomas,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202738.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\isaiah_thomas.png
Ish Smith,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202397.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\ish_smith.png
Ish Wainright,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630688.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\ish_wainright.png
Ivica Zubac,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627826.png,https://www.worldometers.info//img/flags/small/tn_hr-flag.gif,./visualisation/circular_headshots\ivica_zubac.png
JD Davison,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631120.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jd_davison.png
JT Thor,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630550.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jt_thor.png
Ja Morant,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629630.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\ja_morant.png
JaVale McGee,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201580.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\javale_mcgee.png
Jabari Smith Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631095.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jabari_smith_jr.png
Jabari Walker,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631133.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jabari_walker.png
Jack White,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631298.png,https://www.worldometers.info//img/flags/small/tn_as-flag.gif,./visualisation/circular_headshots\jack_white.png
Jacob Gilyard,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631367.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jacob_gilyard.png
Jaden Hardy,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630702.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jaden_hardy.png
Jaden Ivey,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631093.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jaden_ivey.png
Jaden McDaniels,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630183.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jaden_mcdaniels.png
Jaden Springer,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630531.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jaden_springer.png
Jae Crowder,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203109.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jae_crowder.png
JaeSean Tate,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630256.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jaesean_tate.png
Jahmius Ramsey,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630186.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jahmius_ramsey.png
Jake LaRavia,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631222.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jake_laravia.png
Jakob Poeltl,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627751.png,https://www.worldometers.info//img/flags/small/tn_au-flag.gif,./visualisation/circular_headshots\jakob_poeltl.png
Jalen Brunson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628973.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jalen_brunson.png
Jalen Duren,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631105.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jalen_duren.png
Jalen Green,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630224.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jalen_green.png
Jalen Johnson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630552.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jalen_johnson.png
Jalen McDaniels,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629667.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jalen_mcdaniels.png
Jalen Smith,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630188.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jalen_smith.png
Jalen Suggs,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630591.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jalen_suggs.png
Jalen Williams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631114.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jalen_williams.png
Jamal Cain,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631288.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jamal_cain.png
Jamal Murray,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627750.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif,./visualisation/circular_headshots\jamal_murray.png
Jamaree Bouyea,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631123.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jamaree_bouyea.png
James Bouknight,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630547.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\james_bouknight.png
James Harden,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201935.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\james_harden.png
James Johnson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201949.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\james_johnson.png
James Wiseman,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630164.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\james_wiseman.png
Jared Butler,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630215.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jared_butler.png
Jared Rhoden,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631197.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jared_rhoden.png
Jaren Jackson Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628991.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jaren_jackson_jr.png
Jarred Vanderbilt,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629020.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jarred_vanderbilt.png
Jarrett Allen,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628386.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jarrett_allen.png
Jason Preston,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630554.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jason_preston.png
Javonte Green,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629750.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\javonte_green.png
Javonte Smart,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630606.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\javonte_smart.png
Jaxson Hayes,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629637.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jaxson_hayes.png
Jay Huff,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630643.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jay_huff.png
Jaylen Brown,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jaylen_brown.png
Jaylen Nowell,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629669.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jaylen_nowell.png
Jaylin Williams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631119.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jaylin_williams.png
Jayson Tatum,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628369.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jayson_tatum.png
Jeff Dowtin Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630288.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jeff_dowtin_jr.png
Jeff Green,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jeff_green.png
Jerami Grant,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203924.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jerami_grant.png
Jeremiah RobinsonEarl,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630526.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jeremiah_robinsonearl.png
Jeremy Sochan,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631110.png,https://www.worldometers.info//img/flags/small/tn_pl-flag.gif,./visualisation/circular_headshots\jeremy_sochan.png
Jericho Sims,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630579.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jericho_sims.png
Jevon Carter,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628975.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jevon_carter.png
Jimmy Butler,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202710.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jimmy_butler.png
Jock Landale,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629111.png,https://www.worldometers.info//img/flags/small/tn_as-flag.gif,./visualisation/circular_headshots\jock_landale.png
Joe Harris,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203925.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\joe_harris.png
Joe Ingles,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204060.png,https://www.worldometers.info//img/flags/small/tn_as-flag.gif,./visualisation/circular_headshots\joe_ingles.png
Joel Embiid,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203954.png,https://www.worldometers.info//img/flags/small/tn_cm-flag.gif,./visualisation/circular_headshots\joel_embiid.png
John Collins,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628381.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\john_collins.png
John Konchar,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629723.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\john_konchar.png
Johnny Davis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631098.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\johnny_davis.png
Johnny Juzang,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630548.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\johnny_juzang.png
Jonas Valanciunas,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202685.png,https://www.worldometers.info//img/flags/small/tn_lh-flag.gif,./visualisation/circular_headshots\jonas_valanciunas.png
Jonathan Isaac,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628371.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jonathan_isaac.png
Jonathan Kuminga,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630228.png,,./visualisation/circular_headshots\jonathan_kuminga.png
Jordan Clarkson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203903.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jordan_clarkson.png
Jordan Goodwin,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630692.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jordan_goodwin.png
Jordan McLaughlin,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629162.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jordan_mclaughlin.png
Jordan Nwora,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629670.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jordan_nwora.png
Jordan Poole,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629673.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jordan_poole.png
Jose Alvarado,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630631.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jose_alvarado.png
Josh Giddey,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630581.png,https://www.worldometers.info//img/flags/small/tn_as-flag.gif,./visualisation/circular_headshots\josh_giddey.png
Josh Green,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630182.png,https://www.worldometers.info//img/flags/small/tn_as-flag.gif,./visualisation/circular_headshots\josh_green.png
Josh Hart,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628404.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\josh_hart.png
Josh Minott,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631169.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\josh_minott.png
Josh Okogie,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629006.png,https://www.worldometers.info//img/flags/small/tn_ni-flag.gif,./visualisation/circular_headshots\josh_okogie.png
Josh Richardson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626196.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\josh_richardson.png
Joshua Primo,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630563.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif,./visualisation/circular_headshots\joshua_primo.png
Jrue Holiday,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\jrue_holiday.png
Juan ToscanoAnderson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629308.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\juan_toscanoanderson.png
Julian Champagnie,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630577.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\julian_champagnie.png
Julius Randle,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203944.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\julius_randle.png
Justin Champagnie,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630551.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\justin_champagnie.png
Justin Holiday,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\justin_holiday.png
Justin Jackson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628382.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\justin_jackson.png
Justin Minaya,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631303.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\justin_minaya.png
Jusuf Nurkic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203994.png,https://www.worldometers.info//img/flags/small/tn_bk-flag.gif,./visualisation/circular_headshots\jusuf_nurkic.png
KJ Martin,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630231.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kj_martin.png
KarlAnthony Towns,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626157.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\karlanthony_towns.png
Kawhi Leonard,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202695.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kawhi_leonard.png
Keegan Murray,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631099.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\keegan_murray.png
Keita BatesDiop,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628966.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\keita_batesdiop.png
Keldon Johnson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629640.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\keldon_johnson.png
Kelly Olynyk,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203482.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif,./visualisation/circular_headshots\kelly_olynyk.png
Kelly Oubre Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626162.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif,./visualisation/circular_headshots\kelly_oubre_jr.png
