player_id,player,team,games_played,min,off_rating,def_rating,season
1631109,Mark Williams,CHA,19,26.8,115.2,116.4,2023-24
1628365,Markelle Fultz,ORL,43,21.2,109.6,109.0,2023-24
202693,Markieff Morris,DAL,26,8.3,99.8,115.1,2023-24
1641806,Markquis Nowell,TOR,1,3.5,128.6,62.5,2023-24
1629716,Marques Bolden,CHA,11,11.0,105.1,113.5,2023-24
1628963,Marvin Bagley III,WAS,50,21.1,109.5,115.5,2023-24
1630222,Mason Jones,SAC,5,5.5,87.7,96.6,2023-24
203486,Mason Plumlee,LAC,46,14.7,115.8,115.5,2023-24
1629680,Matisse Thybulle,POR,65,22.9,107.7,115.1,2023-24
1630562,Matt Hurt,MEM,8,14.2,98.7,104.8,2023-24
1630346,Matt Ryan,NOP,28,13.9,107.9,106.5,2023-24
1631108,Max Christie,LAL,67,14.1,109.2,110.3,2023-24
1629622,Max Strus,CLE,70,32.0,115.3,109.7,2023-24
1628467,Maxi Kleber,DAL,43,20.3,116.5,109.9,2023-24
1641721,Maxwell Lewis,LAL,34,3.0,73.1,105.8,2023-24
1630695,Micah Potter,UTA,16,11.6,105.9,114.4,2023-24
1629008,Michael Porter Jr.,DEN,81,31.7,120.2,112.1,2023-24
1628969,Mikal Bridges,BKN,82,34.8,111.0,114.3,2023-24
201144,Mike Conley,MIN,76,28.9,113.7,108.0,2023-24
203488,Mike Muscala,OKC,53,11.3,106.4,114.0,2023-24
1628970,Miles Bridges,CHA,69,37.4,108.0,120.1,2023-24
1630540,Miles McBride,NYK,68,19.5,110.6,110.6,2023-24
1629011,Mitchell Robinson,NYK,31,24.8,117.3,116.2,2023-24
1628964,Mo Bamba,PHI,57,13.0,107.5,110.5,2023-24
1628420,Monté Morris,MIN,33,14.4,113.5,104.1,2023-24
1629021,Moritz Wagner,ORL,80,17.7,113.9,110.8,2023-24
1629650,Moses Brown,POR,22,9.1,104.5,118.9,2023-24
1630541,Moses Moody,GSW,66,17.5,113.3,110.2,2023-24
1631338,Mouhamadou Gueye,TOR,11,10.9,80.0,110.9,2023-24
1631243,Mouhamed Gueye,ATL,6,12.1,89.9,115.1,2023-24
1631217,Moussa Diabate,LAC,11,5.8,117.7,121.1,2023-24
1626167,Myles Turner,IND,77,27.0,120.6,115.5,2023-24
1630230,Naji Marshall,NOP,66,19.0,115.4,106.8,2023-24
1629642,Nassir Little,PHX,45,10.2,103.2,112.7,2023-24
1630207,Nate Hinton,HOU,15,5.0,109.3,100.0,2023-24
1631466,Nate Williams,HOU,22,5.9,111.1,104.2,2023-24
1641877,Nathan Mensah,CHA,25,12.3,94.9,114.5,2023-24
1629675,Naz Reid,MIN,81,24.2,111.1,105.5,2023-24
1629674,Neemias Queta,BOS,28,11.9,128.7,108.3,2023-24
1629651,Nic Claxton,BKN,71,29.8,108.4,114.1,2023-24
1630208,Nick Richards,CHA,67,26.2,106.3,118.2,2023-24
1641733,Nick Smith Jr.,CHA,51,14.3,102.4,114.9,2023-24
1629638,Nickeil Alexander-Walker,MIN,82,23.4,113.1,105.5,2023-24
201587,Nicolas Batum,PHI,60,25.5,117.6,111.9,2023-24
203999,Nikola Jokić,DEN,79,34.6,122.4,110.6,2023-24
1631107,Nikola Jović,MIA,46,19.5,115.8,107.9,2023-24
202696,Nikola Vučević,CHI,76,34.3,112.5,115.7,2023-24
1641730,Noah Clowney,BKN,23,16.1,104.8,111.7,2023-24
1626181,Norman Powell,LAC,76,26.2,118.0,113.0,2023-24
1628384,OG Anunoby,NYK,50,34.0,118.2,107.2,2023-24
1630167,Obi Toppin,IND,82,21.1,120.2,116.6,2023-24
1630534,Ochai Agbaji,TOR,78,21.0,110.1,117.2,2023-24
1630846,Olivier Sarr,OKC,15,6.5,106.8,105.8,2023-24
1641765,Olivier-Maxence Prosper,DAL,40,8.4,99.6,112.8,2023-24
1630209,Omer Yurtseven,UTA,48,11.4,104.4,117.2,2023-24
1641931,Onuralp Bitim,CHI,23,11.7,106.6,115.1,2023-24
1630168,Onyeka Okongwu,ATL,55,25.5,118.1,119.0,2023-24
1631115,Orlando Robinson,MIA,36,8.4,113.1,109.6,2023-24
1631131,Oscar Tshiebwe,IND,8,5.2,114.9,98.9,2023-24
1629052,Oshae Brissett,BOS,55,11.5,117.2,106.4,2023-24
203490,Otto Porter Jr.,TOR,15,11.6,112.2,107.5,2023-24
1631172,Ousmane Dieng,OKC,33,11.1,110.1,109.0,2023-24
200782,P.J. Tucker,LAC,31,15.7,112.4,113.7,2023-24
1629023,P.J. Washington,DAL,73,30.4,112.8,115.6,2023-24
1631094,Paolo Banchero,ORL,80,35.0,111.9,111.9,2023-24
1627783,Pascal Siakam,IND,80,33.2,117.6,115.3,2023-24
1626192,Pat Connaughton,MIL,76,22.1,115.1,115.9,2023-24
1630311,Pat Spencer,GSW,6,4.3,96.4,111.1,2023-24
1631116,Patrick Baldwin Jr.,WAS,38,13.0,108.4,111.0,2023-24
201976,Patrick Beverley,MIL,73,20.0,110.7,112.2,2023-24
1630172,Patrick Williams,CHI,43,27.3,114.3,115.5,2023-24
201988,Patty Mills,MIA,32,13.0,109.8,109.5,2023-24
202331,Paul George,LAC,74,33.8,121.2,112.1,2023-24
1630194,Paul Reed,PHI,82,19.4,116.3,112.0,2023-24
1630202,Payton Pritchard,BOS,82,22.3,122.8,109.2,2023-24
1631250,Pete Nance,CLE,8,3.4,61.5,103.8,2023-24
1631212,Peyton Watson,DEN,80,18.6,109.0,109.7,2023-24
1630173,Precious Achiuwa,NYK,74,21.9,111.2,112.3,2023-24
1629656,Quentin Grimes,DET,51,20.1,108.1,109.1,2023-24
1631245,Quenton Jackson,IND,3,3.5,79.2,79.2,2023-24
1630181,R.J. Hampton,MIA,8,9.5,118.4,107.8,2023-24
1629628,RJ Barrett,TOR,58,31.7,113.6,116.9,2023-24
1630564,RaiQuan Gray,SAS,3,13.0,129.3,113.6,2023-24
1641712,Rayan Rupert,POR,39,16.2,104.3,114.0,2023-24
203493,Reggie Bullock Jr.,HOU,44,9.5,107.8,113.0,2023-24
202704,Reggie Jackson,DEN,82,22.2,112.0,110.6,2023-24
1626158,Richaun Holmes,WAS,40,13.9,108.1,115.8,2023-24
1641741,Ricky Council IV,PHI,32,9.0,112.5,109.8,2023-24
203496,Robert Covington,PHI,29,16.8,115.6,103.6,2023-24
1629057,Robert Williams III,POR,6,19.8,101.6,114.9,2023-24
201577,Robin Lopez,MIL,16,4.0,95.8,115.9,2023-24
1631199,Ron Harper Jr.,TOR,1,3.7,100.0,188.9,2023-24
1626220,Royce O'Neale,PHX,79,24.7,113.6,110.4,2023-24
203497,Rudy Gobert,MIN,76,34.1,114.6,106.6,2023-24
1629060,Rui Hachimura,LAL,68,26.8,116.1,113.5,2023-24
201566,Russell Westbrook,LAC,68,22.5,116.5,112.8,2023-24
1627853,Ryan Arcidiacono,NYK,20,2.3,82.1,80.0,2023-24
1631157,Ryan Rollins,MIL,13,6.0,118.9,83.4,2023-24
1630240,Saben Lee,PHX,24,7.7,105.6,101.5,2023-24
1630180,Saddiq Bey,ATL,63,32.7,118.6,119.1,2023-24
1630573,Sam Hauser,BOS,79,22.0,121.3,107.1,2023-24
1630241,Sam Merrill,CLE,61,17.5,110.8,111.1,2023-24
1630572,Sandro Mamukelashvili,SAS,46,9.8,105.4,101.3,2023-24
1630583,Santi Aldama,MEM,61,26.5,106.2,114.6,2023-24
1628426,Sasha Vezenkov,SAC,42,12.2,113.9,112.6,2023-24
1630703,Scoot Henderson,POR,62,28.5,106.5,119.6,2023-24
1630567,Scottie Barnes,TOR,60,34.9,112.6,115.8,2023-24
1630590,Scotty Pippen Jr.,MEM,21,25.1,104.6,112.2,2023-24
203552,Seth Curry,CHA,44,14.0,110.6,107.5,2023-24
1641754,Seth Lundy,ATL,9,5.8,102.7,114.4,2023-24
1631101,Shaedon Sharpe,POR,32,33.1,105.8,116.0,2023-24
1628983,Shai Gilgeous-Alexander,OKC,75,34.0,121.0,109.7,2023-24
1629003,Shake Milton,NYK,48,12.1,104.6,109.4,2023-24
1627885,Shaquille Harrison,MEM,3,2.0,46.2,121.4,2023-24
1631321,Sidy Cissoko,SAS,12,11.7,105.8,97.1,2023-24
1631323,Simone Fontecchio,DET,66,24.9,113.0,114.5,2023-24
1630219,Skylar Mays,LAL,38,11.4,103.7,114.2,2023-24
203915,Spencer Dinwiddie,LAL,76,28.3,116.8,115.2,2023-24
1630649,Stanley Umude,DET,24,12.8,104.1,113.8,2023-24
201939,Stephen Curry,GSW,74,32.7,117.3,114.7,2023-24
1629004,Svi Mykhailiuk,BOS,41,10.1,121.9,103.4,2023-24
204456,T.J. McConnell,IND,71,18.2,118.8,115.2,2023-24
203933,T.J. Warren,MIN,11,11.3,114.6,97.4,2023-24
201959,Taj Gibson,DET,20,10.2,101.9,107.1,2023-24
1629659,Talen Horton-Tucker,UTA,51,19.8,112.5,117.9,2023-24
1631106,Tari Eason,HOU,22,21.8,112.6,103.1,2023-24
1627752,Taurean Prince,LAL,78,27.0,113.9,116.5,2023-24
1641707,Taylor Hendricks,UTA,40,21.4,110.2,118.2,2023-24
1631386,Taze Moore,POR,4,10.1,95.7,122.2,2023-24
1629611,Terance Mann,LAC,75,25.0,116.7,114.8,2023-24
1631173,Terquavion Smith,PHI,16,5.3,112.5,118.4,2023-24
1626179,Terry Rozier,MIA,61,33.4,110.2,117.2,2023-24
1630678,Terry Taylor,CHI,31,6.1,107.1,104.4,2023-24
201152,Thaddeus Young,PHX,33,13.3,114.7,118.7,2023-24
203648,Thanasis Antetokounmpo,MIL,34,4.6,99.4,112.2,2023-24
1630177,Theo Maledon,PHX,17,12.5,107.8,121.6,2023-24
1628418,Thomas Bryant,MIA,38,11.6,112.8,110.7,2023-24
203501,Tim Hardaway Jr.,DAL,79,26.8,115.7,115.8,2023-24
1641851,Timmy Allen,MEM,5,25.1,92.6,114.4,2023-24
202699,Tobias Harris,PHI,70,33.8,117.0,112.4,2023-24
1628470,Torrey Craig,CHI,53,19.8,111.2,118.4,2023-24
1641787,Tosan Evbuomwan,DET,17,21.6,103.6,119.2,2023-24
1641739,Toumani Camara,POR,70,24.8,106.9,111.5,2023-24
1629027,Trae Young,ATL,54,36.0,116.6,119.1,2023-24
1631218,Trayce Jackson-Davis,GSW,68,16.6,114.1,113.0,2023-24
1630200,Tre Jones,SAS,77,27.8,110.9,111.8,2023-24
1630544,Tre Mann,CHA,41,24.1,107.2,114.1,2023-24
1630570,Trendon Watford,BKN,63,13.6,109.0,112.8,2023-24
1630235,Trent Forrest,ATL,38,10.9,103.3,114.3,2023-24
1630243,Trevelin Queen,ORL,14,11.8,107.8,107.6,2023-24
1641998,Trey Jemison III,MEM,25,23.0,106.5,113.8,2023-24
1626168,Trey Lyles,SAC,58,20.0,117.9,110.2,2023-24
1630530,Trey Murphy III,NOP,57,29.7,115.2,108.2,2023-24
202684,Tristan Thompson,CLE,49,11.2,113.3,113.8,2023-24
1641774,Tristan Vukcevic,WAS,10,15.3,109.2,98.8,2023-24
1628972,Troy Brown Jr.,DET,59,14.0,106.4,114.2,2023-24
1629660,Ty Jerome,CLE,2,7.4,106.7,143.8,2023-24
1631102,TyTy Washington Jr.,MIL,11,5.1,82.4,96.7,2023-24
1629639,Tyler Herro,MIA,42,33.5,112.1,111.1,2023-24
1630169,Tyrese Haliburton,IND,69,32.2,122.4,116.2,2023-24
1630178,Tyrese Maxey,PHI,70,37.5,118.3,113.2,2023-24
1626145,Tyus Jones,WAS,66,29.3,110.6,122.5,2023-24
1628962,Udoka Azubuike,PHX,16,7.1,105.4,126.5,2023-24
1630586,Usman Garuba,GSW,6,3.0,81.4,121.1,2023-24
203995,Vasilije Micić,CHA,60,19.6,111.7,114.8,2023-24
1641705,Victor Wembanyama,SAS,71,29.7,107.9,111.2,2023-24
1631246,Vince Williams Jr.,MEM,52,27.6,108.4,111.4,2023-24
1630249,Vít Krejčí,ATL,22,24.6,117.4,117.7,2023-24
1631117,Walker Kessler,UTA,64,23.3,111.4,116.0,2023-24
1628976,Wendell Carter Jr.,ORL,55,25.6,110.8,109.6,2023-24
1631111,Wendell Moore Jr.,MIN,25,3.0,101.7,106.2,2023-24
1629117,Wenyen Gabriel,MEM,5,16.2,89.0,96.4,2023-24
202083,Wesley Matthews,ATL,36,11.5,109.3,114.9,2023-24
1629875,Xavier Moon,LAC,14,8.5,93.4,107.4,2023-24
1630214,Xavier Tillman,BOS,54,18.0,106.6,109.4,2023-24
1629139,Yuta Watanabe,MEM,34,13.7,107.4,114.7,2023-24
1628380,Zach Collins,SAS,69,22.1,105.0,116.3,2023-24
203897,Zach LaVine,CHI,25,34.9,109.9,115.3,2023-24
1630285,Zavier Simpson,MEM,7,23.1,98.2,106.8,2023-24
1630192,Zeke Nnaji,DEN,58,9.9,102.9,114.8,2023-24
1630533,Ziaire Williams,MEM,51,20.3,102.5,112.4,2023-24
1629627,Zion Williamson,NOP,70,31.5,114.5,111.6,2023-24
