player_id,player,team,games_played,min,off_rating,def_rating,season
1627788,Furkan Korkmaz,PHI,37,9.6,105.0,103.7,2022-23
1629216,Gabe Vincent,MIA,68,25.9,111.0,111.7,2022-23
1628221,Gabe York,IND,3,18.6,127.7,110.3,2022-23
202066,Garrett Temple,NOP,25,6.5,100.3,105.5,2022-23
1629726,Garrison Mathews,ATL,54,12.7,103.1,109.5,2022-23
203914,Gary Harris,ORL,48,24.7,113.0,115.8,2022-23
1627780,Gary Payton II,GSW,22,16.7,123.7,118.3,2022-23
1629018,Gary Trent Jr.,TOR,66,32.1,111.8,113.8,2022-23
201588,George Hill,IND,46,18.1,108.8,106.9,2022-23
1627777,Georges Niang,PHI,78,19.4,112.5,111.1,2022-23
203507,Giannis Antetokounmpo,MIL,63,32.1,116.4,109.2,2022-23
1629048,Goga Bitadze,ORL,38,12.0,109.2,105.4,2022-23
201609,Goran Dragic,MIL,58,15.0,111.6,112.2,2022-23
202330,Gordon Hayward,CHA,50,31.5,108.4,111.7,2022-23
203476,Gorgui Dieng,SAS,31,11.6,99.6,118.2,2022-23
1629684,Grant Williams,BOS,79,25.9,114.9,109.0,2022-23
1628960,Grayson Allen,MIL,72,27.4,113.9,109.1,2022-23
1630535,Greg Brown III,POR,16,5.8,89.2,92.6,2022-23
1628977,Hamidou Diallo,DET,56,17.8,108.9,109.5,2022-23
203084,Harrison Barnes,SAC,82,32.5,120.0,115.2,2022-23
1629312,Haywood Highsmith,MIA,54,18.0,104.8,110.0,2022-23
1630529,Herbert Jones,NOP,66,29.6,115.8,111.8,2022-23
1630193,Immanuel Quickley,NYK,81,28.9,114.3,108.1,2022-23
1630171,Isaac Okoro,CLE,76,21.7,114.5,109.0,2022-23
1628392,Isaiah Hartenstein,NYK,82,19.9,114.6,110.2,2022-23
1630543,Isaiah Jackson,IND,63,16.5,109.5,115.2,2022-23
1630198,Isaiah Joe,OKC,73,19.1,117.3,112.2,2022-23
1630587,Isaiah Livers,DET,52,23.1,107.9,115.6,2022-23
1630600,Isaiah Mobley,CLE,12,7.0,105.9,86.1,2022-23
1629676,Isaiah Roby,NYK,42,11.3,102.5,112.9,2022-23
1630191,Isaiah Stewart,DET,50,28.3,108.9,116.9,2022-23
1630225,Isaiah Todd,WAS,6,10.2,97.1,103.7,2022-23
202397,Ish Smith,DEN,43,9.3,102.3,107.5,2022-23
1630688,Ish Wainright,PHX,60,15.3,112.7,106.6,2022-23
1627826,Ivica Zubac,LAC,76,28.5,112.8,113.4,2022-23
1631120,JD Davison,BOS,12,5.5,102.9,108.7,2022-23
1630550,JT Thor,CHA,69,14.0,102.7,110.2,2022-23
1629630,Ja Morant,MEM,61,31.9,115.8,108.5,2022-23
203210,JaMychal Green,GSW,57,14.0,108.3,116.4,2022-23
201580,JaVale McGee,DAL,42,8.4,106.1,113.4,2022-23
1631095,Jabari Smith Jr.,HOU,79,31.0,109.1,120.4,2022-23
1631133,Jabari Walker,POR,56,11.1,104.8,113.8,2022-23
1631298,Jack White,DEN,17,3.9,90.4,104.5,2022-23
1631367,Jacob Gilyard,MEM,1,40.8,101.1,116.1,2022-23
1630702,Jaden Hardy,DAL,48,14.8,112.5,115.6,2022-23
1631093,Jaden Ivey,DET,74,31.1,107.1,120.1,2022-23
1630183,Jaden McDaniels,MIN,79,30.6,113.6,111.6,2022-23
1630531,Jaden Springer,PHI,16,5.6,108.8,110.9,2022-23
203109,Jae Crowder,MIL,18,18.9,111.0,111.8,2022-23
1630256,Jae'Sean Tate,HOU,31,21.9,107.5,114.8,2022-23
1631222,Jake LaRavia,MEM,35,11.8,106.4,113.9,2022-23
1627751,Jakob Poeltl,TOR,72,26.5,112.4,115.5,2022-23
1628973,Jalen Brunson,NYK,68,35.0,119.2,117.1,2022-23
1631105,Jalen Duren,DET,67,24.9,108.0,116.2,2022-23
1630224,Jalen Green,HOU,76,34.2,111.2,120.0,2022-23
1630552,Jalen Johnson,ATL,70,14.9,111.1,110.8,2022-23
1629667,Jalen McDaniels,PHI,80,23.9,110.5,113.9,2022-23
1630188,Jalen Smith,IND,68,18.8,111.4,115.3,2022-23
1630591,Jalen Suggs,ORL,53,23.5,109.7,111.0,2022-23
1631114,Jalen Williams,OKC,75,30.3,111.6,112.6,2022-23
1631288,Jamal Cain,MIA,18,13.3,108.0,102.5,2022-23
1627750,Jamal Murray,DEN,65,32.8,118.9,112.5,2022-23
1631123,Jamaree Bouyea,WAS,5,14.1,106.5,119.7,2022-23
1630547,James Bouknight,CHA,34,15.2,102.6,110.9,2022-23
201935,James Harden,PHI,58,36.8,119.4,113.3,2022-23
201949,James Johnson,IND,18,9.0,102.8,103.9,2022-23
1630164,James Wiseman,DET,45,19.3,104.7,121.9,2022-23
1630215,Jared Butler,OKC,6,12.8,106.2,103.6,2022-23
1631197,Jared Rhoden,DET,14,14.1,114.9,110.6,2022-23
1628991,Jaren Jackson Jr.,MEM,63,28.4,116.4,106.6,2022-23
1629020,Jarred Vanderbilt,LAL,78,24.1,114.7,116.2,2022-23
1629714,Jarrell Brantley,UTA,4,9.7,111.1,94.9,2022-23
1628386,Jarrett Allen,CLE,68,32.6,116.5,108.8,2022-23
1629633,Jarrett Culver,ATL,10,13.7,108.5,114.1,2022-23
1630554,Jason Preston,LAC,14,8.8,110.0,111.6,2022-23
1629750,Javonte Green,CHI,32,15.0,112.4,106.5,2022-23
1629637,Jaxson Hayes,NOP,47,13.0,103.4,108.8,2022-23
1630643,Jay Huff,WAS,7,13.6,117.5,118.5,2022-23
1630206,Jay Scrubb,ORL,2,15.1,98.5,127.0,2022-23
1627759,Jaylen Brown,BOS,67,35.9,116.6,111.2,2022-23
1629669,Jaylen Nowell,MIN,65,19.3,111.2,111.3,2022-23
1631119,Jaylin Williams,OKC,49,18.7,111.1,115.7,2022-23
1628369,Jayson Tatum,BOS,74,36.9,119.2,110.8,2022-23
1630288,Jeff Dowtin Jr.,TOR,25,10.3,112.7,113.3,2022-23
201145,Jeff Green,DEN,56,19.5,107.1,115.0,2022-23
203924,Jerami Grant,POR,63,35.6,116.1,117.3,2022-23
1630526,Jeremiah Robinson-Earl,OKC,43,18.9,112.9,113.8,2022-23
1631110,Jeremy Sochan,SAS,56,26.0,110.6,117.6,2022-23
1630579,Jericho Sims,NYK,52,15.6,108.1,114.9,2022-23
1628975,Jevon Carter,MIL,81,22.4,109.2,107.2,2022-23
202710,Jimmy Butler,MIA,64,33.4,114.9,113.7,2022-23
1629111,Jock Landale,PHX,69,14.2,113.0,105.1,2022-23
203925,Joe Harris,BKN,74,20.6,112.1,113.2,2022-23
204060,Joe Ingles,MIL,46,22.7,114.9,112.4,2022-23
1630580,Joe Wieskamp,TOR,9,5.5,93.5,92.5,2022-23
203954,Joel Embiid,PHI,66,34.6,119.0,110.2,2022-23
1631219,John Butler Jr.,POR,19,11.6,100.6,116.7,2022-23
1628381,John Collins,ATL,71,30.0,115.0,115.2,2022-23
1629723,John Konchar,MEM,72,20.7,114.6,107.5,2022-23
202322,John Wall,LAC,34,22.2,105.0,111.6,2022-23
1631098,Johnny Davis,WAS,28,15.1,101.7,107.9,2022-23
1630548,Johnny Juzang,UTA,18,12.9,97.8,115.6,2022-23
202685,Jonas Valančiūnas,NOP,79,24.9,112.8,113.5,2022-23
1628371,Jonathan Isaac,ORL,11,11.3,102.0,107.7,2022-23
1630228,Jonathan Kuminga,GSW,67,20.8,111.7,113.0,2022-23
203903,Jordan Clarkson,UTA,61,32.6,117.4,116.6,2022-23
1630692,Jordan Goodwin,WAS,62,17.8,107.1,111.7,2022-23
1631160,Jordan Hall,SAS,9,9.2,94.9,108.0,2022-23
1629162,Jordan McLaughlin,MIN,43,15.8,111.7,105.9,2022-23
1629670,Jordan Nwora,IND,62,19.2,107.0,117.2,2022-23
1629673,Jordan Poole,GSW,82,30.0,111.0,111.8,2022-23
1630648,Jordan Schakel,WAS,2,3.1,133.3,83.3,2022-23
1630631,Jose Alvarado,NOP,61,21.5,112.1,108.4,2022-23
1630528,Josh Christopher,HOU,64,12.3,105.4,119.3,2022-23
1630581,Josh Giddey,OKC,76,31.1,111.8,114.0,2022-23
1630182,Josh Green,DAL,60,25.7,115.3,112.8,2022-23
1628404,Josh Hart,NYK,76,32.3,119.4,113.5,2022-23
1631169,Josh Minott,MIN,15,6.4,116.3,105.9,2022-23
1629006,Josh Okogie,PHX,72,18.8,112.9,108.0,2022-23
1626196,Josh Richardson,NOP,65,23.5,108.4,113.6,2022-23
1630563,Joshua Primo,SAS,4,23.3,112.7,111.0,2022-23
201950,Jrue Holiday,MIL,67,32.6,117.0,107.9,2022-23
1629308,Juan Toscano-Anderson,UTA,52,13.5,103.8,113.7,2022-23
1627823,Juancho Hernangomez,TOR,42,14.6,114.3,113.8,2022-23
1630577,Julian Champagnie,SAS,17,18.8,108.2,118.8,2022-23
203944,Julius Randle,NYK,77,35.5,118.1,115.4,2022-23
1630551,Justin Champagnie,BOS,5,6.9,117.4,126.9,2022-23
203200,Justin Holiday,DAL,46,15.4,104.8,113.9,2022-23
1628382,Justin Jackson,BOS,23,4.7,83.0,111.3,2022-23
1631303,Justin Minaya,POR,4,22.2,108.2,120.2,2022-23
1626159,Justise Winslow,POR,29,26.8,109.8,112.3,2022-23
203994,Jusuf Nurkić,POR,52,26.8,114.6,114.3,2022-23
1630231,KJ Martin,HOU,82,28.0,110.6,118.7,2022-23
1629644,KZ Okpala,SAC,35,7.1,106.4,105.0,2022-23
1630539,Kai Jones,CHA,46,11.9,105.3,108.4,2022-23
1626157,Karl-Anthony Towns,MIN,29,33.0,111.2,109.4,2022-23
202695,Kawhi Leonard,LAC,52,33.6,118.2,112.1,2022-23
1631099,Keegan Murray,SAC,80,29.8,118.8,117.1,2022-23
1628966,Keita Bates-Diop,SAS,67,21.7,108.1,116.6,2022-23
1629640,Keldon Johnson,SAS,63,32.8,110.2,121.4,2022-23
203482,Kelly Olynyk,UTA,68,28.6,116.4,116.0,2022-23
1626162,Kelly Oubre Jr.,CHA,48,32.2,107.6,115.3,2022-23
202689,Kemba Walker,DAL,9,16.0,110.5,112.4,2022-23
1631112,Kendall Brown,IND,6,6.7,107.2,99.0,2022-23
1629134,Kendrick Nunn,WAS,70,13.8,110.3,112.6,2022-23
1631113,Kennedy Chandler,MEM,36,7.8,103.0,108.4,2022-23
1631254,Kenneth Lofton Jr.,MEM,24,7.3,103.3,116.7,2022-23
1629026,Kenrich Williams,OKC,53,22.8,113.3,109.2,2022-23
203484,Kentavious Caldwell-Pope,DEN,76,31.3,121.4,111.5,2022-23
1631165,Keon Ellis,SAC,16,4.4,98.0,112.2,2022-23
1630553,Keon Johnson,POR,40,10.4,103.2,119.3,2022-23
1630556,Kessler Edwards,SAC,36,10.7,118.0,115.8,2022-23
201142,Kevin Durant,PHX,47,35.6,117.1,110.3,2022-23
1628989,Kevin Huerter,SAC,75,29.4,121.0,116.6,2022-23
1628995,Kevin Knox II,POR,63,15.1,104.3,115.8,2022-23
201567,Kevin Love,MIA,62,20.0,113.7,109.8,2022-23
1629645,Kevin Porter Jr.,HOU,59,34.3,111.2,119.5,2022-23
1630284,Kevon Harris,ORL,34,13.4,110.0,109.7,2022-23
1626172,Kevon Looney,GSW,82,23.9,116.4,112.0,2022-23
203920,Khem Birch,SAS,20,8.1,110.6,107.8,2022-23
203114,Khris Middleton,MIL,33,24.3,114.9,108.8,2022-23
1630165,Killian Hayes,DET,76,28.3,106.7,117.6,2022-23
1630184,Kira Lewis Jr.,NOP,25,9.4,115.2,104.0,2022-23
202691,Klay Thompson,GSW,69,33.0,115.4,112.6,2022-23
1628424,Kobi Simmons,CHA,5,5.6,80.3,115.3,2022-23
1627739,Kris Dunn,UTA,22,25.8,111.6,115.9,2022-23
204001,Kristaps Porziņģis,WAS,65,32.6,116.2,114.8,2022-23
203937,Kyle Anderson,MIN,69,28.4,113.9,111.7,2022-23
1628398,Kyle Kuzma,WAS,64,35.0,112.9,112.6,2022-23
200768,Kyle Lowry,MIA,55,31.2,112.4,111.3,2022-23
202681,Kyrie Irving,DAL,60,37.3,117.9,113.2,2022-23
1630163,LaMelo Ball,CHA,36,35.2,112.5,117.3,2022-23
1630205,Lamar Stevens,CLE,62,18.1,112.2,111.1,2022-23
1629013,Landry Shamet,PHX,40,20.2,109.9,107.7,2022-23
1626204,Larry Nance Jr.,NOP,65,21.2,114.1,107.4,2022-23
1628374,Lauri Markkanen,UTA,66,34.4,117.4,113.6,2022-23
2544,LeBron James,LAL,55,35.5,115.6,111.0,2022-23
1630195,Leandro Bolmaro,UTA,14,4.9,98.7,98.0,2022-23
1631311,Lester Quinones,GSW,4,4.5,112.2,97.6,2022-23
1629623,Lindell Wigginton,MIL,7,12.4,101.6,121.8,2022-23
1630322,Lindy Waters III,OKC,41,12.9,115.2,104.8,2022-23
1629022,Lonnie Walker IV,LAL,56,23.2,108.8,116.1,2022-23
1629663,Louis King,PHI,1,28.8,125.8,120.6,2022-23
1629652,Luguentz Dort,OKC,74,30.7,115.0,114.1,2022-23
1629029,Luka Dončić,DAL,66,36.2,118.1,116.0,2022-23
1630568,Luka Garza,MIN,28,8.7,121.4,119.4,2022-23
1629677,Luka Samanic,UTA,7,23.0,109.6,111.3,2022-23
1628379,Luke Kennard,MEM,59,22.3,116.5,109.1,2022-23
1628436,Luke Kornet,BOS,69,11.7,111.8,107.9,2022-23
1630644,Mac McClung,PHI,2,20.5,115.2,95.7,2022-23
1630201,Malachi Flynn,TOR,53,13.0,109.9,113.4,2022-23
1631103,Malaki Branham,SAS,66,23.5,108.3,119.4,2022-23
1627763,Malcolm Brogdon,BOS,67,26.0,114.4,109.3,2022-23
1630792,Malcolm Hill,CHI,5,1.8,104.3,65.2,2022-23
1627736,Malik Beasley,LAL,81,25.8,112.4,114.6,2022-23
1628370,Malik Monk,SAC,77,22.3,113.8,112.7,2022-23
1629603,Mamadi Diakite,CLE,22,8.0,104.6,103.9,2022-23
1630699,MarJon Beauchamp,MIL,52,13.5,105.8,112.9,2022-23
202694,Marcus Morris Sr.,LAC,65,28.1,113.7,113.9,2022-23
203935,Marcus Smart,BOS,61,32.1,118.1,111.7,2022-23
1631109,Mark Williams,CHA,43,19.3,105.6,110.3,2022-23
1628365,Markelle Fultz,ORL,60,29.6,110.3,114.0,2022-23
202693,Markieff Morris,DAL,35,10.1,111.2,109.5,2022-23
1630250,Marko Simonovic,CHI,7,2.8,108.2,80.9,2022-23
1628963,Marvin Bagley III,DET,42,23.6,107.3,117.9,2022-23
203486,Mason Plumlee,LAC,79,26.0,111.5,117.4,2022-23
1629680,Matisse Thybulle,POR,71,16.9,109.9,110.3,2022-23
1630346,Matt Ryan,MIN,34,9.1,112.3,110.1,2022-23
203521,Matthew Dellavedova,SAC,32,6.6,98.3,107.1,2022-23
1631108,Max Christie,LAL,41,12.5,106.1,113.2,2022-23
1629622,Max Strus,MIA,80,28.4,109.3,113.1,2022-23
1628467,Maxi Kleber,DAL,37,25.1,110.7,113.6,2022-23
1630593,McKinley Wright IV,DAL,27,12.4,102.7,117.6,2022-23
203086,Meyers Leonard,MIL,9,12.6,109.8,122.2,2022-23
1629662,Mfiondu Kabengele,BOS,4,9.1,108.3,115.3,2022-23
1630695,Micah Potter,UTA,7,7.5,95.8,100.0,2022-23
203487,Michael Carter-Williams,ORL,4,11.1,95.7,128.1,2022-23
1630701,Michael Foster Jr.,PHI,1,1.0,0.0,100.0,2022-23
1629008,Michael Porter Jr.,DEN,62,29.0,122.6,112.2,2022-23
1628969,Mikal Bridges,BKN,83,35.7,114.0,113.2,2022-23
201144,Mike Conley,MIN,67,30.3,117.3,116.1,2022-23
203488,Mike Muscala,BOS,63,15.0,116.4,107.6,2022-23
1630540,Miles McBride,NYK,64,11.9,110.9,107.3,2022-23
1629011,Mitchell Robinson,NYK,59,26.9,119.9,112.6,2022-23
1628964,Mo Bamba,LAL,49,15.7,113.0,111.5,2022-23
1626149,Montrezl Harrell,PHI,57,11.9,111.9,109.6,2022-23
1628420,Monté Morris,WAS,62,27.4,117.4,117.3,2022-23
1629021,Moritz Wagner,ORL,57,19.5,109.4,110.6,2022-23
1629650,Moses Brown,BKN,36,8.2,111.5,108.1,2022-23
1630541,Moses Moody,GSW,63,13.0,110.7,111.3,2022-23
1631217,Moussa Diabate,LAC,22,8.9,109.2,112.4,2022-23
1626167,Myles Turner,IND,62,29.4,115.1,116.3,2022-23
1630230,Naji Marshall,NOP,77,23.3,111.2,111.4,2022-23
1629642,Nassir Little,POR,54,18.1,111.1,119.9,2022-23
1631466,Nate Williams,POR,5,25.3,109.7,120.7,2022-23
1630233,Nathan Knight,MIN,38,7.7,109.6,111.9,2022-23
1629675,Naz Reid,MIN,68,18.4,109.2,113.3,2022-23
1629674,Neemias Queta,SAC,5,5.7,78.3,121.7,2022-23
